"URL"
"https://gallica.bnf.fr/ark:/12148/btv1b525025038/f99.highres"
"https://www.canalgrandevenezia.it/mappa/sculture/mappa-san-marco/sculture/san-marco-900/e-dx-109-basilica-san-marco-lato-ovest-09.jpg"
"https://upload.wikimedia.org/wikipedia/commons/a/a1/Marienkapelle_W%C3%BCrzburg_-_IMG_6741.JPG"
"https://www.artesvelata.it/wp-content/uploads/2020/05/Wiligelmo-Genio-%E2%80%9Creggifiaccola%E2%80%9D-1099-1106.-Marmo-Arte-Svelata.jpg"
"https://casanatense.contentdm.oclc.org/digital/api/singleitem/image/miniature/7491/default.jpg?highlightTerms=ms.%201404"
"https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Aubrey_Beardsley_-_Et_in_Arcadia_Ego_%281896%29.jpg/414px-Aubrey_Beardsley_-_Et_in_Arcadia_Ego_%281896%29.jpg"
"https://www.wga.hu/art/p/piero_co/allegory/promethe.jpg"
"https://www.cngcoins.com/photos/enlarged/155532.jpg"
"https://proxy.europeana.eu/22/_21524?view=https%3A%2F%2Fcmc.byzart.eu%2Ffiles%2Foriginal%2Funibo%2Funibo_bovini_archive%2F003_010_021524_01.jpg&disposition=inline&api_url=https%3A%2F%2Fapi.europeana.eu%2Fapi"
"https://sothebys-md.brightspotcdn.com/dims4/default/0bbcef1/2147483647/strip/true/crop/1285x2000+0+0/resize/800x1245!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F16%2F37%2Fbde5594949a2a6dc8b86ff859337%2Fl21169-bx3vy-01-a.jpg"
"https://iconclass.org/25A13"
"https://iconclass.org/31D12"
"https://iconclass.org/47I2131"
"https://iconclass.org/56BB1"
"https://iconclass.org/9"
"http://vocab.getty.edu/aat/300033936"
"http://vocab.getty.edu/aat/300020666"
"http://vocab.getty.edu/aat/300033973"
"http://vocab.getty.edu/aat/300020756"
"http://vocab.getty.edu/page/aat/300028051"
"http://viaf.org/viaf/5809319"
"http://viaf.org/viaf/8695147907518079210001"
"http://www.wikidata.org/entity/Q785355"
"http://viaf.org/viaf/134147094987925081526"
"http://www.wikidata.org/entity/Q2958342"
