"Artworks with a Cultural Phenomenon"
"<http://icondataset.org/ART1303>"
"<http://icondataset.org/ART1405>"
"<http://icondataset.org/ART1053>"
"<http://icondataset.org/ART1079>"
"<http://icondataset.org/ART1233>"
"<http://icondataset.org/ART1452>"
"<http://icondataset.org/ART1182>"
"<http://icondataset.org/ART1519>"
"<http://icondataset.org/ART1467>"
"<http://icondataset.org/ART1471>"
"<http://icondataset.org/ART1257>"
"<http://icondataset.org/ART1150>"
"<http://icondataset.org/ART1116>"
"<http://icondataset.org/ART1093>"
"<http://icondataset.org/ART1159>"
"<http://icondataset.org/ART1004test>"
"<http://icondataset.org/ART1472>"
"<http://icondataset.org/ART1015>"
"<http://icondataset.org/ART1352>"
"<http://icondataset.org/ART1066>"
"<http://icondataset.org/ART1420>"
"<http://icondataset.org/ART1432>"
"<http://icondataset.org/ART1198>"
"<http://icondataset.org/ART1279>"
"<http://icondataset.org/ART1144>"
"<http://icondataset.org/ART1014>"
"<http://icondataset.org/ART1046>"
"<http://icondataset.org/ART1329>"
"<http://icondataset.org/ART1315>"
"<http://icondataset.org/ART1469>"
"<http://icondataset.org/ART1145>"
"<http://icondataset.org/ART1319>"
"<http://icondataset.org/ART1269>"
"<http://icondataset.org/ART1468>"
"<http://icondataset.org/ART1211>"
"<http://icondataset.org/ART1003test>"
"<http://icondataset.org/ART1083>"
"<http://icondataset.org/ART1105>"
"<http://icondataset.org/ART1259>"
"<http://icondataset.org/ART1177>"
"<http://icondataset.org/ART1183>"
"<http://icondataset.org/ART1162>"
"<http://icondataset.org/ART1294>"
"<http://icondataset.org/ART1260>"
"<http://icondataset.org/ART1024>"
"<http://icondataset.org/ART1179>"
"<http://icondataset.org/ART1040>"
"<http://icondataset.org/ART1121>"
"<http://icondataset.org/ART1526>"
"<http://icondataset.org/ART1365>"
"<http://icondataset.org/ART1292>"
"<http://icondataset.org/ART1256>"
"<http://icondataset.org/ART1043>"
"<http://icondataset.org/ART1064>"
"<http://icondataset.org/ART1048>"
"<http://icondataset.org/ART1035>"
"<http://icondataset.org/ART1113>"
"<http://icondataset.org/ART1132>"
"<http://icondataset.org/ART1203>"
"<http://icondataset.org/ART1538>"
"<http://icondataset.org/ART1243>"
"<http://icondataset.org/ART1058>"
"<http://icondataset.org/ART1535>"
"<http://icondataset.org/ART1000>"
"<http://icondataset.org/ART1282>"
"<http://icondataset.org/ART1354>"
"<http://icondataset.org/ART1166>"
"<http://icondataset.org/ART1192>"
"<http://icondataset.org/ART1338>"
"<http://icondataset.org/ART1516>"
"<http://icondataset.org/ART1065>"
"<http://icondataset.org/ART1385>"
"<http://icondataset.org/ART1268>"
"<http://icondataset.org/ART1151>"
"<http://icondataset.org/ART1123>"
"<http://icondataset.org/ART1054>"
"<http://icondataset.org/ART1019>"
"<http://icondataset.org/ART1289>"
"<http://icondataset.org/ART1009test>"
"<http://icondataset.org/ART1077>"
"<http://icondataset.org/ART1147>"
"<http://icondataset.org/ART1264>"
"<http://icondataset.org/ART1534>"
"<http://icondataset.org/ART1005>"
"<http://icondataset.org/ART1202>"
"<http://icondataset.org/ART1402>"
"<http://icondataset.org/ART1514>"
"<http://icondataset.org/ART1411>"
"<http://icondataset.org/ART1118>"
"<http://icondataset.org/ART1291>"
"<http://icondataset.org/ART1252>"
"<http://icondataset.org/ART1346>"
"<http://icondataset.org/ART1124>"
"<http://icondataset.org/ART1427>"
"<http://icondataset.org/ART1001test>"
"<http://icondataset.org/ART1419>"
"<http://icondataset.org/ART1254>"
"<http://icondataset.org/ART1515>"
"<http://icondataset.org/ART1130>"
"<http://icondataset.org/ART1414>"
"<http://icondataset.org/ART1036>"
"<http://icondataset.org/ART1265>"
"<http://icondataset.org/ART1507>"
"<http://icondataset.org/ART1140>"
"<http://icondataset.org/ART1465>"
"<http://icondataset.org/ART1148>"
"<http://icondataset.org/ART1135>"
"<http://icondataset.org/ART1323>"
"<http://icondataset.org/ART1016>"
"<http://icondataset.org/ART1131>"
"<http://icondataset.org/ART1311>"
"<http://icondataset.org/ART1086>"
"<http://icondataset.org/ART1155>"
"<http://icondataset.org/ART1400>"
"<http://icondataset.org/ART1002>"
"<http://icondataset.org/ART1101>"
"<http://icondataset.org/ART1062>"
"<http://icondataset.org/ART1017>"
"<http://icondataset.org/ART1060>"
"<http://icondataset.org/ART1318>"
"<http://icondataset.org/ART1249>"
"<http://icondataset.org/ART1041>"
"<http://icondataset.org/ART1436>"
"<http://icondataset.org/ART1290>"
"<http://icondataset.org/ART1448>"
"<http://icondataset.org/ART1129>"
"<http://icondataset.org/ART1137>"
"<http://icondataset.org/ART1142>"
"<http://icondataset.org/ART1205>"
"<http://icondataset.org/ART1120>"
"<http://icondataset.org/ART1430>"
"<http://icondataset.org/ART1122>"
"<http://icondataset.org/ART1387>"
"<http://icondataset.org/ART1536>"
"<http://icondataset.org/ART1117>"
"<http://icondataset.org/ART1297>"
"<http://icondataset.org/ART1169>"
"<http://icondataset.org/ART1033>"
"<http://icondataset.org/ART1423>"
"<http://icondataset.org/ART1044>"
"<http://icondataset.org/ART1518>"
"<http://icondataset.org/ART1399>"
"<http://icondataset.org/ART1056>"
"<http://icondataset.org/ART1236>"
"<http://icondataset.org/ART1307>"
"<http://icondataset.org/ART1138>"
"<http://icondataset.org/ART1010>"
"<http://icondataset.org/ART1288>"
"<http://icondataset.org/ART1382>"
"<http://icondataset.org/ART1459>"
"<http://icondataset.org/ART1160>"
"<http://icondataset.org/ART1431>"
"<http://icondataset.org/ART1055>"
"<http://icondataset.org/ART1095>"
"<http://icondataset.org/ART1298>"
"<http://icondataset.org/ART1407>"
"<http://icondataset.org/ART1165>"
"<http://icondataset.org/ART1334>"
"<http://icondataset.org/ART1266>"
"<http://icondataset.org/ART1078>"
"<http://icondataset.org/ART1008test>"
"<http://icondataset.org/ART1273>"
"<http://icondataset.org/ART1013test>"
"<http://icondataset.org/ART1513>"
"<http://icondataset.org/ART1333>"
"<http://icondataset.org/ART1379>"
"<http://icondataset.org/ART1409>"
"<http://icondataset.org/ART1353>"
"<http://icondataset.org/ART1020>"
"<http://icondataset.org/ART1403>"
"<http://icondataset.org/ART1244>"
"<http://icondataset.org/ART1200>"
"<http://icondataset.org/ART1052>"
"<http://icondataset.org/ART1082>"
"<http://icondataset.org/ART1446>"
"<http://icondataset.org/ART1068>"
"<http://icondataset.org/ART1104>"
"<http://icondataset.org/ART1034>"
"<http://icondataset.org/ART1413>"
"<http://icondataset.org/ART1164>"
"<http://icondataset.org/ART1157>"
"<http://icondataset.org/ART1191>"
"<http://icondataset.org/ART1031>"
"<http://icondataset.org/ART1406>"
"<http://icondataset.org/ART1028>"
"<http://icondataset.org/ART1272>"
"<http://icondataset.org/ART1021>"
"<http://icondataset.org/ART1190>"
"<http://icondataset.org/ART1195>"
"<http://icondataset.org/ART1153>"
"<http://icondataset.org/ART1324>"
"<http://icondataset.org/ART1004>"
"<http://icondataset.org/ART1178>"
"<http://icondataset.org/ART1527>"
"<http://icondataset.org/ART1204>"
"<http://icondataset.org/ART1011>"
"<http://icondataset.org/ART1051>"
"<http://icondataset.org/ART1458>"
"<http://icondataset.org/ART1525>"
"<http://icondataset.org/ART1032>"
"<http://icondataset.org/ART1523>"
"<http://icondataset.org/ART1433>"
"<http://icondataset.org/ART1301>"
"<http://icondataset.org/ART1152>"
"<http://icondataset.org/ART1418>"
"<http://icondataset.org/ART1127>"
"<http://icondataset.org/ART1176>"
"<http://icondataset.org/ART1267>"
"<http://icondataset.org/ART1001>"
"<http://icondataset.org/ART1168>"
"<http://icondataset.org/ART1126>"
"<http://icondataset.org/ART1240>"
"<http://icondataset.org/ART1464>"
"<http://icondataset.org/ART1339>"
"<http://icondataset.org/ART1429>"
"<http://icondataset.org/ART1181>"
"<http://icondataset.org/ART1189>"
"<http://icondataset.org/ART1017test>"
"<http://icondataset.org/ART1007>"
"<http://icondataset.org/ART1232>"
"<http://icondataset.org/ART1454>"
"<http://icondataset.org/ART1460>"
"<http://icondataset.org/ART1139>"
"<http://icondataset.org/ART1383>"
"<http://icondataset.org/ART1090>"
"<http://icondataset.org/ART1539>"
"<http://icondataset.org/ART1039>"
"<http://icondataset.org/ART1141>"
"<http://icondataset.org/ART1184>"
"<http://icondataset.org/ART1512>"
"<http://icondataset.org/ART1196>"
"<http://icondataset.org/ART1061>"
"<http://icondataset.org/ART1355>"
"<http://icondataset.org/ART1463>"
"<http://icondataset.org/ART1115>"
"<http://icondataset.org/ART1209>"
"<http://icondataset.org/ART1374>"
"<http://icondataset.org/ART1422>"
"<http://icondataset.org/ART1030>"
"<http://icondataset.org/ART1029>"
"<http://icondataset.org/ART1250>"
"<http://icondataset.org/ART1245>"
"<http://icondataset.org/ART1251>"
"<http://icondataset.org/ART1314>"
"<http://icondataset.org/ART1416>"
"<http://icondataset.org/ART1005test>"
"<http://icondataset.org/ART1143>"
"<http://icondataset.org/ART1253>"
"<http://icondataset.org/ART1326>"
"<http://icondataset.org/ART1208>"
"<http://icondataset.org/ART1263>"
"<http://icondataset.org/ART1435>"
"<http://icondataset.org/ART1175>"
"<http://icondataset.org/ART1310>"
"<http://icondataset.org/ART1180>"
"<http://icondataset.org/ART1161>"
