"Artwork","Subject1","Type"
"http://icondataset.org/ART1303","http://icondataset.org/bandage","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1303","http://icondataset.org/riding-a-horse","https://w3id.org/icon/ontology/Action"
"http://icondataset.org/ART1303","http://icondataset.org/falling","https://w3id.org/icon/ontology/Action"
"http://icondataset.org/ART1303","http://icondataset.org/person","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1303","http://icondataset.org/woman","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1303","http://icondataset.org/horse","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1405","http://icondataset.org/square","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1405","http://icondataset.org/network","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1405","http://icondataset.org/male-head","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1079","http://icondataset.org/man","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1233","http://icondataset.org/space","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1233","http://icondataset.org/city","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1233","http://icondataset.org/ground","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1233","http://icondataset.org/standing-on-the-ground","https://w3id.org/icon/ontology/Action"
"http://icondataset.org/ART1233","http://icondataset.org/men-in-different-activities","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1452","http://icondataset.org/lifting-with-one-hand","https://w3id.org/icon/ontology/Action"
"http://icondataset.org/ART1452","http://icondataset.org/wings-on-the-head","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1452","http://icondataset.org/stick-with-two-coiled-snakes","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1452","http://icondataset.org/man","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1452","http://icondataset.org/aries","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1452","http://icondataset.org/bag","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1452","http://icondataset.org/peacock","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1452","http://icondataset.org/mantle","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1467","http://icondataset.org/mouse","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1467","http://icondataset.org/human-skull","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1467","http://icondataset.org/piece-of-masonry","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1467","http://icondataset.org/shepherd","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1467","http://icondataset.org/fly","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1467","http://icondataset.org/stopping","https://w3id.org/icon/ontology/Action"
"http://icondataset.org/ART1471","http://icondataset.org/forest","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1471","http://icondataset.org/tombstone","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1471","http://icondataset.org/lover","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1257","http://icondataset.org/man","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1257","http://icondataset.org/encircling","https://w3id.org/icon/ontology/Action"
"http://icondataset.org/ART1257","http://icondataset.org/zodiac","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1257","http://icondataset.org/snake","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1257","http://icondataset.org/wings","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1150","http://icondataset.org/man","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1150","http://icondataset.org/figure","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1004test","http://icondataset.org/flowers","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1004test","http://icondataset.org/lending-one-hand-to-a-man","https://w3id.org/icon/ontology/Action"
"http://icondataset.org/ART1004test","http://icondataset.org/knight","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1004test","http://icondataset.org/cart","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1004test","http://icondataset.org/armor","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1004test","http://icondataset.org/lending-both-hands-to-a-woman","https://w3id.org/icon/ontology/Action"
"http://icondataset.org/ART1004test","http://icondataset.org/man","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1004test","http://icondataset.org/three-dog-heads","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1004test","http://icondataset.org/court-dress","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1004test","http://icondataset.org/gathering-flowers","https://w3id.org/icon/ontology/Action"
"http://icondataset.org/ART1004test","http://icondataset.org/woman","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1004test","http://icondataset.org/natural-landscape","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1004test","http://icondataset.org/sitting-down","https://w3id.org/icon/ontology/Action"
"http://icondataset.org/ART1015","http://icondataset.org/lion","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1015","http://icondataset.org/tree","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1015","http://icondataset.org/bathing-trunks","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1015","http://icondataset.org/man","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1015","http://icondataset.org/serpent","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1015","http://icondataset.org/scimitar","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1015","http://icondataset.org/grabbing-with-one-hand","https://w3id.org/icon/ontology/Action"
"http://icondataset.org/ART1015","http://icondataset.org/constellation","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1352","http://icondataset.org/statue-of-a-woman","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1352","http://icondataset.org/first-platform","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1352","http://icondataset.org/statue-of-a-man","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1352","http://icondataset.org/throne","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1352","http://icondataset.org/coffin","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1352","http://icondataset.org/carrying","https://w3id.org/icon/ontology/Action"
"http://icondataset.org/ART1352","http://icondataset.org/boy","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1352","http://icondataset.org/herm","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1352","http://icondataset.org/statue-of-a-slave","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1352","http://icondataset.org/wings","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1352","http://icondataset.org/monument","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1352","http://icondataset.org/niche","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1352","http://icondataset.org/second-platform","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1066","http://icondataset.org/clothes","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1066","http://icondataset.org/group-of-women","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1066","http://icondataset.org/woman","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1066","http://icondataset.org/water","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1066","http://icondataset.org/natural-landscape","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1066","http://icondataset.org/bull","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1066","http://icondataset.org/riding-a-bull","https://w3id.org/icon/ontology/Action"
"http://icondataset.org/ART1420","http://icondataset.org/head-of-a-dog","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1420","http://icondataset.org/head-of-a-lion","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1420","http://icondataset.org/three-headed-figure","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1420","http://icondataset.org/head-of-a-wolf","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1420","http://icondataset.org/hand","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1420","http://icondataset.org/grabbing","https://w3id.org/icon/ontology/Action"
"http://icondataset.org/ART1420","http://icondataset.org/serpent","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1198","http://icondataset.org/face","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1198","http://icondataset.org/boy","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1198","http://icondataset.org/charioteer","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1198","http://icondataset.org/winged-horse","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1198","http://icondataset.org/cameo","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1279","http://icondataset.org/man","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1279","http://icondataset.org/roundel","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1279","http://icondataset.org/scythe","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1144","http://icondataset.org/toga","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1144","http://icondataset.org/man","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1014","http://icondataset.org/man","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1014","http://icondataset.org/constellation","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1014","http://icondataset.org/club","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1014","http://icondataset.org/winged-creature","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1014","http://icondataset.org/lifting-with-one-hand","https://w3id.org/icon/ontology/Action"
"http://icondataset.org/ART1014","http://icondataset.org/clothes","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1014","http://icondataset.org/grabbing-with-one-hand","https://w3id.org/icon/ontology/Action"
"http://icondataset.org/ART1046","http://icondataset.org/flute","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1046","http://icondataset.org/sword","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1046","http://icondataset.org/playing-music","https://w3id.org/icon/ontology/Action"
"http://icondataset.org/ART1046","http://icondataset.org/cock","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1046","http://icondataset.org/man","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1046","http://icondataset.org/eye","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1046","http://icondataset.org/natural-landscape","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1329","http://icondataset.org/sarcophagus-used-as-a-fountain","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1329","http://icondataset.org/hair","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1329","http://icondataset.org/woman","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1329","http://icondataset.org/cloth","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1329","http://icondataset.org/holding-with-the-left-hand","https://w3id.org/icon/ontology/Action"
"http://icondataset.org/ART1329","http://icondataset.org/vase-with-fire","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1329","http://icondataset.org/sitting-on","https://w3id.org/icon/ontology/Action"
"http://icondataset.org/ART1329","http://icondataset.org/wings","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1329","http://icondataset.org/putto","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1329","http://icondataset.org/natural-landscape","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1329","http://icondataset.org/classical-relief","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1329","http://icondataset.org/fortified-town","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1329","http://icondataset.org/country-church","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1329","http://icondataset.org/flock-of-sheep","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1329","http://icondataset.org/vessel","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1329","http://icondataset.org/stirring-water","https://w3id.org/icon/ontology/Action"
"http://icondataset.org/ART1329","http://icondataset.org/hare","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1329","http://icondataset.org/dress","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1315","http://icondataset.org/appearing-in-the-sky","https://w3id.org/icon/ontology/Action"
"http://icondataset.org/ART1315","http://icondataset.org/clothes","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1315","http://icondataset.org/veil","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1315","http://icondataset.org/woman","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1315","http://icondataset.org/halo","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1315","http://icondataset.org/spear","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1315","http://icondataset.org/shield","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1315","http://icondataset.org/aguing","https://w3id.org/icon/ontology/Action"
"http://icondataset.org/ART1315","http://icondataset.org/wings","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1315","http://icondataset.org/lady","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1315","http://icondataset.org/looking-out-of-a-window","https://w3id.org/icon/ontology/Action"
"http://icondataset.org/ART1315","http://icondataset.org/court-official","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1315","http://icondataset.org/attacking","https://w3id.org/icon/ontology/Action"
"http://icondataset.org/ART1315","http://icondataset.org/putto","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1315","http://icondataset.org/arrow","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1315","http://icondataset.org/bow","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1315","http://icondataset.org/shooting-an-arrow","https://w3id.org/icon/ontology/Action"
"http://icondataset.org/ART1315","http://icondataset.org/mantle","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1315","http://icondataset.org/group-of-figures","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1315","http://icondataset.org/man","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1315","http://icondataset.org/human-figure-with-animal-legs","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1469","http://icondataset.org/shepherd","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1469","http://icondataset.org/sepulchral-monument","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1469","http://icondataset.org/inscription","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1469","http://icondataset.org/reading","https://w3id.org/icon/ontology/Action"
"http://icondataset.org/ART1469","http://icondataset.org/shepherdess","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1145","http://icondataset.org/headdress","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1145","http://icondataset.org/twins","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1145","http://icondataset.org/constellation","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1319","http://icondataset.org/child","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1319","http://icondataset.org/wings","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1319","http://icondataset.org/holding","https://w3id.org/icon/ontology/Action"
"http://icondataset.org/ART1319","http://icondataset.org/cock","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1269","http://icondataset.org/monk","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1269","http://icondataset.org/man","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1269","http://icondataset.org/criminals","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1269","http://icondataset.org/crutch","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1269","http://icondataset.org/support-oneself-with","https://w3id.org/icon/ontology/Action"
"http://icondataset.org/ART1269","http://icondataset.org/lumberjak","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1269","http://icondataset.org/peasant","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1269","http://icondataset.org/prisoner","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1269","http://icondataset.org/cripples","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1269","http://icondataset.org/sickle","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1468","http://icondataset.org/human-skull","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1468","http://icondataset.org/man","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1468","http://icondataset.org/sarcophagus","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1468","http://icondataset.org/shepherdess","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1468","http://icondataset.org/shepherd","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1468","http://icondataset.org/stopping","https://w3id.org/icon/ontology/Action"
"http://icondataset.org/ART1003test","http://icondataset.org/riding-a-horse","https://w3id.org/icon/ontology/Action"
"http://icondataset.org/ART1003test","http://icondataset.org/mule","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1003test","http://icondataset.org/clothes","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1003test","http://icondataset.org/man","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1003test","http://icondataset.org/horse","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1003test","http://icondataset.org/boy","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1003test","http://icondataset.org/riding-a-mule","https://w3id.org/icon/ontology/Action"
"http://icondataset.org/ART1003test","http://icondataset.org/animal","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1003test","http://icondataset.org/hilly-landscape","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1003test","http://icondataset.org/procession","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1083","http://icondataset.org/man","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1083","http://icondataset.org/earth","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1083","http://icondataset.org/earth","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1083","http://icondataset.org/holding-up","https://w3id.org/icon/ontology/Action"
"http://icondataset.org/ART1105","http://icondataset.org/battling-monsters","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1259","http://icondataset.org/man","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1259","http://icondataset.org/veil","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1259","http://icondataset.org/sickle","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1183","http://icondataset.org/home-interior","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1183","http://icondataset.org/outdoors","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1162","http://icondataset.org/kitchen","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1162","http://icondataset.org/platter","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1162","http://icondataset.org/fire","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1162","http://icondataset.org/licking","https://w3id.org/icon/ontology/Action"
"http://icondataset.org/ART1162","http://icondataset.org/dog","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1162","http://icondataset.org/servant","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1162","http://icondataset.org/cupboard","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1162","http://icondataset.org/man","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1162","http://icondataset.org/group-of-men","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1162","http://icondataset.org/abacus","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1162","http://icondataset.org/pavillon","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1162","http://icondataset.org/column","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1162","http://icondataset.org/statue-of-a-putto","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1162","http://icondataset.org/cornice","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1294","http://icondataset.org/flying","https://w3id.org/icon/ontology/Action"
"http://icondataset.org/ART1294","http://icondataset.org/wings","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1294","http://icondataset.org/boy","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1294","http://icondataset.org/arrow","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1260","http://icondataset.org/veil","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1260","http://icondataset.org/sickle","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1260","http://icondataset.org/man","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1024","http://icondataset.org/man","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1024","http://icondataset.org/sword","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1024","http://icondataset.org/cutten-head","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1024","http://icondataset.org/lifting-with-one-hand","https://w3id.org/icon/ontology/Action"
"http://icondataset.org/ART1024","http://icondataset.org/beard","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1024","http://icondataset.org/grabbing-with-one-hand","https://w3id.org/icon/ontology/Action"
"http://icondataset.org/ART1024","http://icondataset.org/constellation","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1024","http://icondataset.org/gown","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1040","http://icondataset.org/female-head","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1040","http://icondataset.org/cross","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1040","http://icondataset.org/man","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1040","http://icondataset.org/circle","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1040","http://icondataset.org/sun","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1040","http://icondataset.org/sun","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1040","http://icondataset.org/male-head","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1121","http://icondataset.org/holding-with-a-hand","https://w3id.org/icon/ontology/Action"
"http://icondataset.org/ART1121","http://icondataset.org/woman","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1121","http://icondataset.org/emerging-from-the-water","https://w3id.org/icon/ontology/Action"
"http://icondataset.org/ART1121","http://icondataset.org/sea-goose","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1526","http://icondataset.org/man","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1526","http://icondataset.org/wings","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1365","http://icondataset.org/man","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1365","http://icondataset.org/lowest-zone-of-the-tomb","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1365","http://icondataset.org/entablature","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1365","http://icondataset.org/central-zone-of-the-tomb","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1365","http://icondataset.org/sarcophagus","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1365","http://icondataset.org/wall-tomb","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1365","http://icondataset.org/empty-thrones","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1365","http://icondataset.org/lunette","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1365","http://icondataset.org/coupled-pilasters","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1365","http://icondataset.org/highest-zone-of-the-tomb","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1365","http://icondataset.org/woman","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1292","http://icondataset.org/arrow","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1292","http://icondataset.org/mantle","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1292","http://icondataset.org/shooting-an-arrow","https://w3id.org/icon/ontology/Action"
"http://icondataset.org/ART1292","http://icondataset.org/wings","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1292","http://icondataset.org/bow","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1292","http://icondataset.org/putto","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1292","http://icondataset.org/natural-landscape","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1292","http://icondataset.org/animal","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1256","http://icondataset.org/pair-of-scales","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1256","http://icondataset.org/wings","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1256","http://icondataset.org/wings-at-the-heels","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1256","http://icondataset.org/man","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1256","http://icondataset.org/fleeting-movement","https://w3id.org/icon/ontology/Action"
"http://icondataset.org/ART1256","http://icondataset.org/bald-headed","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1256","http://icondataset.org/forelock","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1043","http://icondataset.org/throne","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1043","http://icondataset.org/dragon-biting-its-tail","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1043","http://icondataset.org/scythe","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1043","http://icondataset.org/veil","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1043","http://icondataset.org/sickle","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1043","http://icondataset.org/man","https://w3id.org/icon/ontology/NaturalElement"
